,business_id,alias,name,url,phone,review_count,rating,address,city,zip_code,country,state,coordinate_latitude,coordinate_longtitude,price
447,Yg5RYfgQauY4mvY3pixzqA,le-petit-parisien-new-york,Le Petit Parisien,https://www.yelp.com/biz/le-petit-parisien-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19172620406,64,4.0,"32 E 7th St,New York, NY 10003",New York,10003,US,NY,40.72821,-73.98921,$$
448,GZQX3sZt1M4D_np3pM6qbQ,modcup-coffee-jersey-city-3,Modcup Coffee,https://www.yelp.com/biz/modcup-coffee-jersey-city-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12017981666,40,4.0,"25 Senate Pl,Jersey City, NJ 07306",Jersey City,7306,US,NJ,40.736845554068,-74.0677558035152,$
449,rY3rOjFzsHih8Q2B9OveIw,brooklyn-diamond-coffee-new-york,Brooklyn Diamond Coffee,https://www.yelp.com/biz/brooklyn-diamond-coffee-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19172612507,90,4.0,"240 E 54th St,New York, NY 10022",New York,10022,US,NY,40.75746,-73.96747,$
450,Xi8ueir1SKLruxz_aMU6Ww,shakespeare-and-co-new-york-3,Shakespeare & Co,https://www.yelp.com/biz/shakespeare-and-co-new-york-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12127723400,79,3.5,"939 Lexington Ave,New York, NY 10065",New York,10065,US,NY,40.7681967,-73.9636293,$$
451,s6NjuiNtX0HU3viSNAm6ug,bluestone-lane-new-york-21,Bluestone Lane Times Square Coffee Shop,https://www.yelp.com/biz/bluestone-lane-new-york-21?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17183746858,112,4.0,"11 Times Sq,New York, NY 10036",New York,10036,US,NY,40.756538,-73.989889,$$
452,b_E6Ogi2nCO1Sz9NTLUlrQ,birch-coffee-new-york-11,Birch Coffee,https://www.yelp.com/biz/birch-coffee-new-york-11?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12126861444,326,3.5,"750 Columbus Ave,New York, NY 10025",New York,10025,US,NY,40.7932744193585,-73.9674930983641,$$
453,wZtLVgtXXVRSL99lS9Ti2g,country-house-diner-brooklyn,Country House Diner,https://www.yelp.com/biz/country-house-diner-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187838652,34,2.5,"887 Fulton St,Brooklyn, NY 11238",Brooklyn,11238,US,NY,40.683807,-73.967674,$
454,xn_Ve3wONHTAVBVtSNXYSg,le-cafe-coffee-new-york-4,Le Cafe Coffee,https://www.yelp.com/biz/le-cafe-coffee-new-york-4?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12123889111,56,4.0,"145 4th Ave,New York, NY 10003",New York,10003,US,NY,40.73412,-73.989598,$
455,ZMQzXIiqdBIuicFySTWGKg,dough-new-york-2,Dough,https://www.yelp.com/biz/dough-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122436844,1539,4.0,"14 W 19th St,New York, NY 10011",New York,10011,US,NY,40.73931,-73.99243,$
456,40p3EA1uBU6H6Fevmjm7ug,willies-coffee-shop-great-neck,Willies Coffee Shop,https://www.yelp.com/biz/willies-coffee-shop-great-neck?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+15168292193,8,4.5,"809 Middle Neck Rd,Great Neck, NY 11024",Great Neck,11024,US,NY,40.8090718,-73.7355983,$
457,GktRnSCBAsboHj9Hh-U66g,greca-new-york-3,GRECA,https://www.yelp.com/biz/greca-new-york-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19172614795,52,4.0,"452 Washington St,New York, NY 10013",New York,10013,US,NY,40.7239479,-74.010406,$$
458,jL0kE1pdABL7ZaUffCp3ug,black-swan-espresso-newark-3,Black Swan Espresso,https://www.yelp.com/biz/black-swan-espresso-newark-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+18623679266,125,4.5,"93 Halsey St,Newark, NJ 07102",Newark,7102,US,NJ,40.73948,-74.17241,$$
459,1dNYcnZPJJKPI56an0AB4Q,cafe-bilboquet-new-york-2,Cafe Bilboquet,https://www.yelp.com/biz/cafe-bilboquet-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16468698660,40,3.5,"26 E 60th St,New York, NY 10022",New York,10022,US,NY,40.763789,-73.9704258,$$
460,VexbNobbahnCexe693zWCA,coffee-spot-cafe-brooklyn,Coffee Spot Cafe,https://www.yelp.com/biz/coffee-spot-cafe-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187696666,97,3.5,"1617 Jerome Ave,Brooklyn, NY 11235",Brooklyn,11235,US,NY,40.5874704569578,-73.9516320079565,$
461,U3Ueh2bHtp3DLjrdc5w5fQ,remi-flower-and-coffee-new-york-2,Remi Flower & Coffee,https://www.yelp.com/biz/remi-flower-and-coffee-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16465591233,327,4.5,"906 2nd Ave,New York, NY 10017",New York,10017,US,NY,40.753781,-73.9689989,$$
462,y87gSIb-uD49myJS3I8Lqw,cafe-cotton-bean-brooklyn,Cafe Cotton Bean,https://www.yelp.com/biz/cafe-cotton-bean-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,,68,4.5,"1077 Bergen St,Brooklyn, NY 11216",Brooklyn,11216,US,NY,40.676365,-73.950414,$
463,wzAMmlC32y2YMEu0u0bnsQ,inès-new-york-2,Inès,https://www.yelp.com/biz/in%C3%A8s-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12127966303,99,4.5,"419 E 74th ST,New York, NY 10021",New York,10021,US,NY,40.768889,-73.954077,$$
464,dbfFj6ENhWieONl7iWU_zw,pink-forest-forest-hills-2,Pink Forest,https://www.yelp.com/biz/pink-forest-forest-hills-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17185754086,114,3.0,"72-01 Austin St,Forest Hills, NY 11375",Forest Hills,11375,US,NY,40.7193406921021,-73.8424153243383,$
465,SmOyRLE4LrFQFuEJfiandA,the-sweet-tooth-and-catering-brooklyn-2,The Sweet Tooth & Catering,https://www.yelp.com/biz/the-sweet-tooth-and-catering-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17185742580,51,4.5,"376 Marcus Garvey Blvd,Brooklyn, NY 11221",Brooklyn,11221,US,NY,40.6841669,-73.938441,$
466,dcdhJICzGVa46lizpGok1w,proof-coffee-roasters-new-york-5,PROOF Coffee Roasters,https://www.yelp.com/biz/proof-coffee-roasters-new-york-5?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12126891000,143,4.5,"335 E 27th St,New York, NY 10016",New York,10016,US,NY,40.73985,-73.97742,$
467,xxdEhaTDKmqfLiRcuOS48Q,buttercup-bake-shop-new-york-8,Buttercup Bake Shop,https://www.yelp.com/biz/buttercup-bake-shop-new-york-8?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+18442253369,301,4.0,"167 Madison Ave,New York, NY 10016",New York,10016,US,NY,40.74693,-73.9833699,$$
468,LTx8jkXzTTqZRMOIEQ0lmw,think-coffee-new-york-15,Think Coffee,https://www.yelp.com/biz/think-coffee-new-york-15?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12345678901,51,3.0,"350 Broadway,New York, NY 10013",New York,10013,US,NY,40.7168907694292,-74.0037190531662,$
469,awtyJFgknmtZmSK3AgToRw,sant-ambroeus-coffee-bar-at-sothebys-new-york,Sant Ambroeus Coffee Bar at Sotheby's,https://www.yelp.com/biz/sant-ambroeus-coffee-bar-at-sothebys-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12126067070,19,4.0,"1334 York Ave,Ground Fl,New York, NY 10021",New York,10021,US,NY,40.766357,-73.953715,$$
470,ujQofiJn2e-s2qEAfueOFQ,astor-court-new-york,Astor Court,https://www.yelp.com/biz/astor-court-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12123396857,82,3.0,"2 E 55th St,New York, NY 10022",New York,10022,US,NY,40.7612499,-73.97448,$$$$
471,OT9nlLOTbDOmFqrEqz_SfA,compass-café-jamaica-2,Compass Café,https://www.yelp.com/biz/compass-caf%C3%A9-jamaica-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187131807,33,4.5,"142-82 Rockaway Blvd,Jamaica, NY 11436",Jamaica,11436,US,NY,40.6738758087158,-73.7962583452463,$
472,M8jfg-XAqMDO5sOz58rIrg,la-maison-du-chocolat-new-york-2,La Maison Du Chocolat,https://www.yelp.com/biz/la-maison-du-chocolat-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122659404,425,4.0,"30 Rockefeller Plz,New York, NY 10112",New York,10112,US,NY,40.7590404958411,-73.9797291494856,$$$
473,UTbT6QQpu-K9G8cbiav6-A,1982-coffee-roasters-borough-park,1982 Coffee Roasters,https://www.yelp.com/biz/1982-coffee-roasters-borough-park?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17184751982,33,4.0,"5405 13th Ave,Borough Park, NY 11219",Borough Park,11219,US,NY,40.6320226740108,-73.9949939070392,$
474,_0RMTkpPymef5NLh7NUvEw,milk-and-pull-ridgewood,Milk & Pull,https://www.yelp.com/biz/milk-and-pull-ridgewood?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17188211155,97,3.5,"778 Seneca Ave,Ridgewood, NY 11385",Ridgewood,11385,US,NY,40.7018080126171,-73.9062048353779,$
475,DxeD4Jw3gsImI-olCOB0bA,little-canal-new-york-2,Little Canal,https://www.yelp.com/biz/little-canal-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19174727479,123,4.0,"26 Canal St,New York, NY 10002",New York,10002,US,NY,40.714309,-73.990417,$
476,GBJOu9Rk4JqqWjB8ddYudw,la-mercerie-new-york,La Mercerie,https://www.yelp.com/biz/la-mercerie-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12128529097,201,3.5,"53 Howard St,New York, NY 10013",New York,10013,US,NY,40.7202236743825,-74.0021909441629,$$
477,UuCci7d95CAYSSvWbB30-g,luna-coffee-shop-new-york,Luna Coffee Shop,https://www.yelp.com/biz/luna-coffee-shop-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13474134032,236,4.5,"121 W 29th St,New York, NY 10001",New York,10001,US,NY,40.7472447706144,-73.9909873902798,$
478,qS1d3RQW68HJmdHLIANx7Q,oneg-bakery-brooklyn,Oneg Bakery,https://www.yelp.com/biz/oneg-bakery-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187970971,74,4.5,"188 Lee Ave,Brooklyn, NY 11211",Brooklyn,11211,US,NY,40.7021085,-73.956163,$
479,__CS5i6REEHOjm4qO-mqTw,kreuther-handcrafted-chocolate-new-york,Kreuther Handcrafted Chocolate,https://www.yelp.com/biz/kreuther-handcrafted-chocolate-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122011985,134,4.5,"43 W 42nd St,New York, NY 10036",New York,10036,US,NY,40.754646,-73.982714,$$
480,SBPO97CXxZDOV3O2oYUBrw,blue-bottle-coffee-new-york-18,Blue Bottle Coffee,https://www.yelp.com/biz/blue-bottle-coffee-new-york-18?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+15106533394,45,3.5,"20 Hudson Yards,Ste 228,New York, NY 10001",New York,10001,US,NY,40.7164977,-74.0089735,$$
481,mv8dMMzzrzalso3sYCP_QA,café-luluc-brooklyn-2,CAFÉ LULUc,https://www.yelp.com/biz/caf%C3%A9-luluc-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17186253815,1435,4.0,"214 Smith St,Brooklyn, NY 11201",Brooklyn,11201,US,NY,40.68451,-73.99225,$$
482,HYCnQ1-b9NkzVTzuo5vxvQ,bluestone-lane-new-york-9,Bluestone Lane,https://www.yelp.com/biz/bluestone-lane-new-york-9?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17183746858,131,4.0,"51 Astor Pl,New York, NY 10003",New York,10003,US,NY,40.730139,-73.9901293,$$
483,oizdBfC13iDuerAFQcTPpw,the-wooly-daily-new-york,The Wooly Daily,https://www.yelp.com/biz/the-wooly-daily-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16784396659,76,4.0,"11 Barclay St,New York, NY 10007",New York,10007,US,NY,40.7122300098673,-74.0085512129864,$$
484,KnYcGH9r0WrmaNVoKan2Sw,the-twisted-tulip-livingston,The Twisted Tulip,https://www.yelp.com/biz/the-twisted-tulip-livingston?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19733697142,86,5.0,"277 Eisenhower Pkwy,Livingston, NJ 07039",Livingston,7039,US,NJ,40.798608,-74.342007,$
485,YhOmfXTPu_QRNT3azAu6wA,la-colombe-coffee-new-york-4,La Colombe Coffee,https://www.yelp.com/biz/la-colombe-coffee-new-york-4?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12126775834,560,4.5,"400 Lafayette St,New York, NY 10003",New York,10003,US,NY,40.728221,-73.993165,$$
486,prQUP_jDq72ll8jf__TK_w,black-cat-les-new-york-2,Black Cat LES,https://www.yelp.com/biz/black-cat-les-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16469187711,300,4.0,"172 Rivington St,New York, NY 10002",New York,10002,US,NY,40.719129,-73.984509,$
487,yUTsVnUME9zzrex1qmregw,caffe-vita-lower-east-side-new-york,Caffe Vita Lower East Side,https://www.yelp.com/biz/caffe-vita-lower-east-side-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122608482,185,4.5,"124 Ludlow St,New York, NY 10002",New York,10002,US,NY,40.719736,-73.988422,$$
488,0YKbH8fuMJg_26A_F0R3vw,gregorys-coffee-new-york-23,Gregorys Coffee,https://www.yelp.com/biz/gregorys-coffee-new-york-23?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16466829968,77,3.5,"762 7th Ave,New York, NY 10019",New York,10019,US,NY,40.7613048223226,-73.9834131292426,$$
489,nMoJ39-UzqlbacWsmXV08A,rieu-cafe-new-york-2,Rieu Cafe,https://www.yelp.com/biz/rieu-cafe-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12128139190,39,3.5,"550 Madison Ave,New York, NY 10022",New York,10022,US,NY,40.76146,-73.9735,$$
490,ALChdXIVE0712hrwMgPPCA,pueblo-querido-coffee-roasters-brooklyn,Pueblo Querido Coffee Roasters,https://www.yelp.com/biz/pueblo-querido-coffee-roasters-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19293462986,58,4.5,"195 Greenpoint Ave,Brooklyn, NY 11222",Brooklyn,11222,US,NY,40.7305599,-73.9518,$
491,cW5nAcFqaU3VqdPzk2YThw,pie-corps-brooklyn,Pie Corps,https://www.yelp.com/biz/pie-corps-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19292502045,102,4.0,"77 Driggs Ave,Brooklyn, NY 11222",Brooklyn,11222,US,NY,40.72321,-73.94197,$$$
492,rBCqVm8yhMKeLLP2mdghGw,victory-sweet-shop-astoria-3,Victory Sweet Shop,https://www.yelp.com/biz/victory-sweet-shop-astoria-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17182742087,60,4.0,"2169 Steinway St,Astoria, NY 11105",Astoria,11105,US,NY,40.773044,-73.905395,$
493,q41_LgPNLEMJALV0cW8kzw,lelis-bakery-astoria,Leli's Bakery,https://www.yelp.com/biz/lelis-bakery-astoria?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17186268090,310,4.0,"35-14 30th Ave,Astoria, NY 11103",Astoria,11103,US,NY,40.765087,-73.917777,$
494,WQUfcgKZZe3siRXkkkwMHg,purple-dough-woodside,Purple Dough,https://www.yelp.com/biz/purple-dough-woodside?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16467262187,141,4.0,"38-05 69th St,Woodside, NY 11377",Woodside,11377,US,NY,40.7468627,-73.896251,$
495,oCYg1xcD2IVbM3iRotvAHg,think-coffee-new-york-10,Think Coffee,https://www.yelp.com/biz/think-coffee-new-york-10?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12345678901,95,3.0,"500 W 30th St,New York, NY 10001",New York,10001,US,NY,40.7520507,-74.0015759,$$
496,2xb7iTP8NcW-Wf0fZfnBJQ,house-party-cafe-and-lounge-brooklyn-2,House Party Cafe & Lounge,https://www.yelp.com/biz/house-party-cafe-and-lounge-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17186760129,58,4.5,"1178 Bushwick Ave,Brooklyn, NY 11221",Brooklyn,11221,US,NY,40.6884819380007,-73.9168920367956,$
497,eyVi4b5NtBzxSZHr1MsQxA,maman-greenpoint-brooklyn-2,Maman - Greenpoint,https://www.yelp.com/biz/maman-greenpoint-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13476899195,95,3.5,"80 Kent St,Brooklyn, NY 11222",Brooklyn,11222,US,NY,40.7304699,-73.95796,$$
498,Dxvbde8UvyZ_CjnVd1cAEQ,fulton-bikes-brooklyn,Fulton Bikes,https://www.yelp.com/biz/fulton-bikes-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17186382453,65,4.0,"997 Fulton St,Brooklyn, NY 11238",Brooklyn,11238,US,NY,40.68284,-73.9629999,$$
499,-zzMDQkhZzrnBUdrfpG3Ng,ange-noir-cafe-brooklyn,Ange Noir Cafe,https://www.yelp.com/biz/ange-noir-cafe-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17183661520,107,4.0,"247 Varet St,Brooklyn, NY 11206",Brooklyn,11206,US,NY,40.70426,-73.93419,$
500,prAU8jF0vHgJb05VaQSYCA,atlas-café-brooklyn-2,Atlas Café,https://www.yelp.com/biz/atlas-caf%C3%A9-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,,189,3.5,"116 Havemeyer St,Brooklyn, NY 11211",Brooklyn,11211,US,NY,40.712721787199,-73.957037663574,$
501,pwHlS9Ef4_x2YRlBeqfNVg,cafe-bacio-new-york-2,Cafe Bacio,https://www.yelp.com/biz/cafe-bacio-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12127374730,55,3.5,"1223 3rd Ave,New York, NY 10021",New York,10021,US,NY,40.7686985,-73.9611712,$
502,d0_AZqk2ZUO-i1j8ROYhmw,prato-bakery-jersey-city,Prato Bakery,https://www.yelp.com/biz/prato-bakery-jersey-city?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12017988900,249,4.5,"371 4th St,Jersey City, NJ 07302",Jersey City,7302,US,NJ,40.724389,-74.051179,$
503,OPiO2ZuK4M2f55qmuNfWUQ,whistle-and-fizz-new-york-4,Whistle & Fizz,https://www.yelp.com/biz/whistle-and-fizz-new-york-4?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16468222123,218,5.0,"254 Greene St,New York, NY 10003",New York,10003,US,NY,40.7307100207,-73.994362572,$
504,cJBLw_FfD9w_X2XZS3TqIg,brigadeiro-bakery-new-york-3,Brigadeiro Bakery,https://www.yelp.com/biz/brigadeiro-bakery-new-york-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19177405772,123,4.0,"156 Sullivan St,New York, NY 10012",New York,10012,US,NY,40.7274461088028,-74.0016795987419,$$
505,qs1aolxd2bPxv2aGoUtIPg,andrews-coffee-shop-new-york-11,Andrews Coffee Shop,https://www.yelp.com/biz/andrews-coffee-shop-new-york-11?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12126951962,403,3.0,"463 7th Ave,New York, NY 10018",New York,10018,US,NY,40.75179,-73.98983,$$
506,fAepc6_6fuOKLHLPWvTvbg,east-coast-roast-island-park,East Coast Roast,https://www.yelp.com/biz/east-coast-roast-island-park?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+18883939926,11,5.0,"85C Saratoga Blvd,Island Park, NY 11558",Island Park,11558,US,NY,40.6102353,-73.6465291,$$
